params,feats,avg_loss,avg_acc
"{""C"": 100}","['elo_rating_diff', 'titles_diff']",0.9680000514067851,0.565625
"{""C"": 0.1}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9681773118831558,0.584375
"{""C"": 1}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9684637500592528,0.584375
"{""C"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9684892242067444,0.584375
"{""C"": 100}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9684987651056725,0.584375
"{""C"": 0.01}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9721861914873582,0.565625
"{""C"": 0.01}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9726945451956663,0.553125
"{""C"": 0.01}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9735051722812853,0.56875
"{""C"": 0.1}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9741914270202383,0.565625
"{""C"": 1}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9744223315509523,0.565625
"{""C"": 100}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.974446362219749,0.565625
"{""C"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9744466688759756,0.565625
"{""C"": 0.1}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9746615951810045,0.55625
"{""C"": 1}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9749183434747994,0.55625
"{""C"": 10}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9749451127756043,0.55625
"{""C"": 100}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9749479261239635,0.55625
"{""C"": 0.1}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.975900415483806,0.5625
"{""C"": 1}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9761994061518608,0.5625
"{""C"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9762278766971606,0.5625
"{""C"": 100}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9762336623111123,0.5625
